url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_log_locs,new_log_locs
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1460.cpp,,,data/crawl/make/old_hunk_1460.cpp,data/crawl/make/new_hunk_1460.cpp,[11],[11]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1461.cpp,,,data/crawl/make/old_hunk_1461.cpp,data/crawl/make/new_hunk_1461.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1462.cpp,,,data/crawl/make/old_hunk_1462.cpp,data/crawl/make/new_hunk_1462.cpp,[2],[2]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1463.cpp,,,data/crawl/make/old_hunk_1463.cpp,data/crawl/make/new_hunk_1463.cpp,"[0, 3, 6]","[0, 4, 6, 10]"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1464.cpp,,,data/crawl/make/old_hunk_1464.cpp,data/crawl/make/new_hunk_1464.cpp,[4],"[5, 8]"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1465.cpp,,,data/crawl/make/old_hunk_1465.cpp,data/crawl/make/new_hunk_1465.cpp,[0],[0]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1466.cpp,,,data/crawl/make/old_hunk_1466.cpp,data/crawl/make/new_hunk_1466.cpp,[0],[0]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1467.cpp,,,data/crawl/make/old_hunk_1467.cpp,data/crawl/make/new_hunk_1467.cpp,[],"[73, 152, 168, 179, 210]"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1468.cpp,,,data/crawl/make/old_hunk_1468.cpp,data/crawl/make/new_hunk_1468.cpp,[3],"[3, 4, 5]"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1469.cpp,,,data/crawl/make/old_hunk_1469.cpp,data/crawl/make/new_hunk_1469.cpp,[1],[1]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1470.cpp,,,data/crawl/make/old_hunk_1470.cpp,data/crawl/make/new_hunk_1470.cpp,[10],[26]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1471.cpp,,,data/crawl/make/old_hunk_1471.cpp,data/crawl/make/new_hunk_1471.cpp,[8],[]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9e443adaf679b071fb3319cfc3259e322dcb6e57,20 Mar 1996,"Tue Mar 19 20:21:34 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	Merged VMS port from Klaus Kaempf <kkaempf@didymus.rmi.de>.
	* make.h (PARAMS): New macro.
	* config.h-vms: New file.
	* makefile.com: New file.
	* makefile.vms: New file.
	* readme.vms: New file.
	* vmsdir.h: New file.
	* vmsfunctions.c: New file.
	* vmsify.c: New file.
	* file.h: Renamed to filedef.h to avoid conflict with VMS system hdr.
	* ar.c: Added prototypes and changes for VMS.
	* commands.c: Likewise.
	* commands.h: Likewise.
	* default.c: Likewise.
	* dep.h: Likewise.
	* dir.c: Likewise.
	* expand.c: Likewise.
	* file.c: Likewise.
	* function.c: Likewise.
	* implicit.c: Likewise.
	* job.c: Likewise.
	* job.h: Likewise.
	* main.c: Likewise.
	* make.h: Likewise.
	* misc.c: Likewise.
	* read.c: Likewise.
	* remake.c: Likewise.
	* remote-stub.c: Likewise.
	* rule.c: Likewise.
	* rule.h: Likewise.
	* variable.c: Likewise.
	* variable.h: Likewise.
	* vpath.c: Likewise.
	* compatMakefile (srcs): Rename file.h to filedef.h.",3296,data/crawl/make/hunk_1472.cpp,,,data/crawl/make/old_hunk_1472.cpp,data/crawl/make/new_hunk_1472.cpp,[],"[22, 26, 31, 68, 76, 80]"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b8ea37e31cc6b81a77743383641b48c1158cc94a,20 Mar 1996,"Sat Aug 19 23:11:00 1995  Richard Stallman  <rms@mole.gnu.ai.mit.edu>

	* remake.c (check_dep): For a secondary file, try implicit and
	default rules if appropriate.
Wed Aug  2 04:29:42 1995  Richard Stallman  <rms@mole.gnu.ai.mit.edu>

	* remake.c (check_dep): If an intermediate file exists,
	do consider its actual date.",105,data/crawl/make/hunk_1473.cpp,,,data/crawl/make/old_hunk_1473.cpp,data/crawl/make/new_hunk_1473.cpp,[14],[42]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b07e961db1aaa6f10c090897c7ba84ee3d4488f9,29 Feb 1996,"Wed Feb 28 03:56:20 1996  Roland McGrath 
 <roland@charlie-brown.gnu.ai.mit.edu>

	* remake.c (f_mtime): Check for future timestamps; give error and mark
	file as ""failed to update"".",23,data/crawl/make/hunk_1474.cpp,,,data/crawl/make/old_hunk_1474.cpp,data/crawl/make/new_hunk_1474.cpp,[],[17]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=dccc12dbee6dfb6238ca5168f8c0eb0445fbd595,26 Nov 1995,"[HAVE_UNION_WAIT]: Include sys/wait.h. (start_job_command): Pass new
 arg to `message'; fix inverted test in that call.
",6,data/crawl/make/hunk_1475.cpp,,,data/crawl/make/old_hunk_1475.cpp,data/crawl/make/new_hunk_1475.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=3f614c58ede802b19519315bb001bfbf4aa1900f,26 Nov 1995,"Pass new arg in `message' calls.
",14,data/crawl/make/hunk_1476.cpp,,,data/crawl/make/old_hunk_1476.cpp,data/crawl/make/new_hunk_1476.cpp,"[5, 8]",[3]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=3f614c58ede802b19519315bb001bfbf4aa1900f,26 Nov 1995,"Pass new arg in `message' calls.
",14,data/crawl/make/hunk_1477.cpp,,,data/crawl/make/old_hunk_1477.cpp,data/crawl/make/new_hunk_1477.cpp,[3],[3]
http://git.savannah.gnu.org/cgit/make.git/commit/?id=37cf6fdc18d46b8a318f7f1cb78d70ea84db024d,26 Nov 1995,"(log_working_directory): Made global. Print entering msg only once.
",42,data/crawl/make/hunk_1478.cpp,,,data/crawl/make/old_hunk_1478.cpp,data/crawl/make/new_hunk_1478.cpp,[18],"[10, 19]"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=808f1c1cd231bf732b3da60c741059c82da5ff6d,26 Nov 1995,"(message): Take new arg PREFIX.  Print ""make: "" only if nonzero.
",32,data/crawl/make/hunk_1479.cpp,,,data/crawl/make/old_hunk_1479.cpp,data/crawl/make/new_hunk_1479.cpp,"[7, 9, 10]","[14, 16, 18]"
http://git.savannah.gnu.org/cgit/make.git/commit/?id=808f1c1cd231bf732b3da60c741059c82da5ff6d,26 Nov 1995,"(message): Take new arg PREFIX.  Print ""make: "" only if nonzero.
",32,data/crawl/make/hunk_1480.cpp,,,data/crawl/make/old_hunk_1480.cpp,data/crawl/make/new_hunk_1480.cpp,[4],[6]
