url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster
http://git.savannah.gnu.org/cgit/make.git/commit/?id=054d6d91e71bed0d188c2bfa62456610a31018a9,25 Apr 2013,"Improve MS-Windows build scripts.

 build_w32.bat: Improve.  Remove 'setlocal', as it isn't
 supported on Windows 9X.  Add --help and usage instructions.
 Support both debug and optimized builds with GCC under --debug.
 If building out of Git repo, always produce config.h, and edit
 gmk-default.scm into gmk-default.h.
 w32/subproc/build.bat: Support debug and optimized builds with
 GCC.",167,data/crawl/make/hunk_418.cpp,inner similar method,non-trivial,data/crawl/make/old_hunk_418.cpp,data/crawl/make/new_hunk_418.cpp,4,4,"fatal (NILF, _(""windows32_openpipe: DuplicateHandle(In) failed (e=%ld)\n""), e);","error (NILF, _(""windows32_openpipe: DuplicateHandle(In) failed (e=%ld)\n""), e);","[""updateLog""]","[[""fatal""], [""error""]]",[13232312713197993276],1629
http://git.savannah.gnu.org/cgit/make.git/commit/?id=054d6d91e71bed0d188c2bfa62456610a31018a9,25 Apr 2013,"Improve MS-Windows build scripts.

 build_w32.bat: Improve.  Remove 'setlocal', as it isn't
 supported on Windows 9X.  Add --help and usage instructions.
 Support both debug and optimized builds with GCC under --debug.
 If building out of Git repo, always produce config.h, and edit
 gmk-default.scm into gmk-default.h.
 w32/subproc/build.bat: Support debug and optimized builds with
 GCC.",167,data/crawl/make/hunk_419.cpp,inner similar method,non-trivial,data/crawl/make/old_hunk_419.cpp,data/crawl/make/new_hunk_419.cpp,4,4,"fatal (NILF, _(""windows32_openpipe: DuplicateHandle(Err) failed (e=%ld)\n""), e);","error (NILF, _(""windows32_openpipe: DuplicateHandle(Err) failed (e=%ld)\n""), e);","[""updateLog""]","[[""fatal""], [""error""]]",[13232312713197993276],1629
http://git.savannah.gnu.org/cgit/make.git/commit/?id=054d6d91e71bed0d188c2bfa62456610a31018a9,25 Apr 2013,"Improve MS-Windows build scripts.

 build_w32.bat: Improve.  Remove 'setlocal', as it isn't
 supported on Windows 9X.  Add --help and usage instructions.
 Support both debug and optimized builds with GCC under --debug.
 If building out of Git repo, always produce config.h, and edit
 gmk-default.scm into gmk-default.h.
 w32/subproc/build.bat: Support debug and optimized builds with
 GCC.",167,data/crawl/make/hunk_419.cpp,inner similar method,non-trivial,data/crawl/make/old_hunk_419.cpp,data/crawl/make/new_hunk_419.cpp,8,10,"fatal (NILF, _(""CreatePipe() failed (e=%ld)\n""), GetLastError());","error (NILF, _(""CreatePipe() failed (e=%ld)\n""), GetLastError());","[""updateLog""]","[[""fatal""], [""error""]]",[13232312713197993276],1629
http://git.savannah.gnu.org/cgit/make.git/commit/?id=054d6d91e71bed0d188c2bfa62456610a31018a9,25 Apr 2013,"Improve MS-Windows build scripts.

 build_w32.bat: Improve.  Remove 'setlocal', as it isn't
 supported on Windows 9X.  Add --help and usage instructions.
 Support both debug and optimized builds with GCC under --debug.
 If building out of Git repo, always produce config.h, and edit
 gmk-default.scm into gmk-default.h.
 w32/subproc/build.bat: Support debug and optimized builds with
 GCC.",167,data/crawl/make/hunk_419.cpp,inner similar method,non-trivial,data/crawl/make/old_hunk_419.cpp,data/crawl/make/new_hunk_419.cpp,13,17,"fatal (NILF, _(""windows32_openpipe(): process_init_fd() failed\n""));","error (NILF, _(""windows32_openpipe(): process_init_fd() failed\n""));","[""updateLog""]","[[""fatal""], [""error""]]",[13232312713197993276],1629
http://git.savannah.gnu.org/cgit/make.git/commit/?id=da7df54309eb759837a289ade900fe8e3d6ddc36,27 Apr 2013,"Support --output-sync on MS-Windows.

 w32/compat/posixfcn.c: New file, with emulations of Posix
 functions and Posix functionality for MS-Windows.
 w32/subproc/sub_proc.c: Include io.h.
 (process_noinherit): New function, forces a file descriptor to not
 be inherited by child processes.
 (process_easy): Accept two additional arguments, and use them to
 set up the standard output and standard error handles of the child
 process.
 w32/include/sub_proc.h (process_easy): Adjust prototype.
 (process_noinherit): Add prototype.

 read.c [WINDOWS32]: Include windows.h and sub_proc.h.
 makeint.h (LOCALEDIR) [WINDOWS32}: Define to NULL if not
 defined.  This is needed because the MS-Windows build doesn't have
 a canonical place for LOCALEDIR.
 (WIN32_LEAN_AND_MEAN) [WINDOWS32]: Define, to avoid getting from
 windows.h header too much stuff that could conflict with the code.
 main.c <sync_mutex>: New static variable.
 <switches>: Add support for ""--sync-mutex"" switch.
 (decode_output_sync_flags): Decode the --sync-mutex= switch.
 (prepare_mutex_handle_string) [WINDOWS32]: New function.
 (main): Add ""output-sync"" to .FEATURES.
 job.h (CLOSE_ON_EXEC) [WINDOWS32]: Define to call
 process_noinherit.
 (F_GETFD, F_SETLKW, F_WRLCK, F_UNLCK, struct flock) [WINDOWS32]:
 New macros.
 (RECORD_SYNC_MUTEX): New macro, a no-op for Posix platforms.
 (sync_handle_t): New typedef.
 job.c <sync_handle>: Change type to sync_handle_t.
 (FD_NOT_EMPTY): Seek to the file's end.  Suggested by Frank
 Heckenbach <f.heckenbach@fh-soft.de>.
 (pump_from_tmp_fd) [WINDOWS32]: Switch to_fd to binary mode for
 the duration of this function, and then change back before
 returning.
 (start_job_command) [WINDOWS32]: Support output_sync mode on
 MS-Windows.  Use a system-wide mutex instead of locking
 stdout/stderr.  Call process_easy with two additional arguments:
 child->outfd and child->errfd.
 (exec_command) [WINDOWS32]: Pass two additional arguments, both
 -1, to process_easy, to adjust for the changed function signature.
 function.c (windows32_openpipe) [WINDOWS32]: This function now
 returns an int, which is -1 if it fails and zero otherwise.  It
 also calls 'error' instead of 'fatal', to avoid exiting
 prematurely.
 (func_shell_base) [WINDOWS32]: Call perror_with_name if
 windows32_openpipe fails, now that it always returns.  This avoids
 a compiler warning that error_prefix is not used in the MS-Windows
 build.
 config.h.W32.template (OUTPUT_SYNC): Define.
 build_w32.bat: Add w32/compat/posixfcn.c to compilation and
 linking commands.

 From Frank Heckenbach <f.heckenbach@fh-soft.de>:
 job.c (sync_output): Don't discard the output if
 acquire_semaphore fails; instead, dump the output unsynchronized.",598,data/crawl/make/hunk_424.cpp,inner similar method,non-trivial,data/crawl/make/old_hunk_424.cpp,data/crawl/make/new_hunk_424.cpp,4,4,"fatal (NILF, _(""windows32_openpipe: DuplicateHandle(In) failed (e=%ld)\n""), e);","error (NILF, _(""windows32_openpipe: DuplicateHandle(In) failed (e=%ld)\n""), e);","[""updateLog""]","[[""fatal""], [""error""]]",[13232312713197993276],1629
http://git.savannah.gnu.org/cgit/make.git/commit/?id=da7df54309eb759837a289ade900fe8e3d6ddc36,27 Apr 2013,"Support --output-sync on MS-Windows.

 w32/compat/posixfcn.c: New file, with emulations of Posix
 functions and Posix functionality for MS-Windows.
 w32/subproc/sub_proc.c: Include io.h.
 (process_noinherit): New function, forces a file descriptor to not
 be inherited by child processes.
 (process_easy): Accept two additional arguments, and use them to
 set up the standard output and standard error handles of the child
 process.
 w32/include/sub_proc.h (process_easy): Adjust prototype.
 (process_noinherit): Add prototype.

 read.c [WINDOWS32]: Include windows.h and sub_proc.h.
 makeint.h (LOCALEDIR) [WINDOWS32}: Define to NULL if not
 defined.  This is needed because the MS-Windows build doesn't have
 a canonical place for LOCALEDIR.
 (WIN32_LEAN_AND_MEAN) [WINDOWS32]: Define, to avoid getting from
 windows.h header too much stuff that could conflict with the code.
 main.c <sync_mutex>: New static variable.
 <switches>: Add support for ""--sync-mutex"" switch.
 (decode_output_sync_flags): Decode the --sync-mutex= switch.
 (prepare_mutex_handle_string) [WINDOWS32]: New function.
 (main): Add ""output-sync"" to .FEATURES.
 job.h (CLOSE_ON_EXEC) [WINDOWS32]: Define to call
 process_noinherit.
 (F_GETFD, F_SETLKW, F_WRLCK, F_UNLCK, struct flock) [WINDOWS32]:
 New macros.
 (RECORD_SYNC_MUTEX): New macro, a no-op for Posix platforms.
 (sync_handle_t): New typedef.
 job.c <sync_handle>: Change type to sync_handle_t.
 (FD_NOT_EMPTY): Seek to the file's end.  Suggested by Frank
 Heckenbach <f.heckenbach@fh-soft.de>.
 (pump_from_tmp_fd) [WINDOWS32]: Switch to_fd to binary mode for
 the duration of this function, and then change back before
 returning.
 (start_job_command) [WINDOWS32]: Support output_sync mode on
 MS-Windows.  Use a system-wide mutex instead of locking
 stdout/stderr.  Call process_easy with two additional arguments:
 child->outfd and child->errfd.
 (exec_command) [WINDOWS32]: Pass two additional arguments, both
 -1, to process_easy, to adjust for the changed function signature.
 function.c (windows32_openpipe) [WINDOWS32]: This function now
 returns an int, which is -1 if it fails and zero otherwise.  It
 also calls 'error' instead of 'fatal', to avoid exiting
 prematurely.
 (func_shell_base) [WINDOWS32]: Call perror_with_name if
 windows32_openpipe fails, now that it always returns.  This avoids
 a compiler warning that error_prefix is not used in the MS-Windows
 build.
 config.h.W32.template (OUTPUT_SYNC): Define.
 build_w32.bat: Add w32/compat/posixfcn.c to compilation and
 linking commands.

 From Frank Heckenbach <f.heckenbach@fh-soft.de>:
 job.c (sync_output): Don't discard the output if
 acquire_semaphore fails; instead, dump the output unsynchronized.",598,data/crawl/make/hunk_425.cpp,inner similar method,non-trivial,data/crawl/make/old_hunk_425.cpp,data/crawl/make/new_hunk_425.cpp,4,4,"fatal (NILF, _(""windows32_openpipe: DuplicateHandle(Err) failed (e=%ld)\n""), e);","error (NILF, _(""windows32_openpipe: DuplicateHandle(Err) failed (e=%ld)\n""), e);","[""updateLog""]","[[""fatal""], [""error""]]",[13232312713197993276],1629
http://git.savannah.gnu.org/cgit/make.git/commit/?id=da7df54309eb759837a289ade900fe8e3d6ddc36,27 Apr 2013,"Support --output-sync on MS-Windows.

 w32/compat/posixfcn.c: New file, with emulations of Posix
 functions and Posix functionality for MS-Windows.
 w32/subproc/sub_proc.c: Include io.h.
 (process_noinherit): New function, forces a file descriptor to not
 be inherited by child processes.
 (process_easy): Accept two additional arguments, and use them to
 set up the standard output and standard error handles of the child
 process.
 w32/include/sub_proc.h (process_easy): Adjust prototype.
 (process_noinherit): Add prototype.

 read.c [WINDOWS32]: Include windows.h and sub_proc.h.
 makeint.h (LOCALEDIR) [WINDOWS32}: Define to NULL if not
 defined.  This is needed because the MS-Windows build doesn't have
 a canonical place for LOCALEDIR.
 (WIN32_LEAN_AND_MEAN) [WINDOWS32]: Define, to avoid getting from
 windows.h header too much stuff that could conflict with the code.
 main.c <sync_mutex>: New static variable.
 <switches>: Add support for ""--sync-mutex"" switch.
 (decode_output_sync_flags): Decode the --sync-mutex= switch.
 (prepare_mutex_handle_string) [WINDOWS32]: New function.
 (main): Add ""output-sync"" to .FEATURES.
 job.h (CLOSE_ON_EXEC) [WINDOWS32]: Define to call
 process_noinherit.
 (F_GETFD, F_SETLKW, F_WRLCK, F_UNLCK, struct flock) [WINDOWS32]:
 New macros.
 (RECORD_SYNC_MUTEX): New macro, a no-op for Posix platforms.
 (sync_handle_t): New typedef.
 job.c <sync_handle>: Change type to sync_handle_t.
 (FD_NOT_EMPTY): Seek to the file's end.  Suggested by Frank
 Heckenbach <f.heckenbach@fh-soft.de>.
 (pump_from_tmp_fd) [WINDOWS32]: Switch to_fd to binary mode for
 the duration of this function, and then change back before
 returning.
 (start_job_command) [WINDOWS32]: Support output_sync mode on
 MS-Windows.  Use a system-wide mutex instead of locking
 stdout/stderr.  Call process_easy with two additional arguments:
 child->outfd and child->errfd.
 (exec_command) [WINDOWS32]: Pass two additional arguments, both
 -1, to process_easy, to adjust for the changed function signature.
 function.c (windows32_openpipe) [WINDOWS32]: This function now
 returns an int, which is -1 if it fails and zero otherwise.  It
 also calls 'error' instead of 'fatal', to avoid exiting
 prematurely.
 (func_shell_base) [WINDOWS32]: Call perror_with_name if
 windows32_openpipe fails, now that it always returns.  This avoids
 a compiler warning that error_prefix is not used in the MS-Windows
 build.
 config.h.W32.template (OUTPUT_SYNC): Define.
 build_w32.bat: Add w32/compat/posixfcn.c to compilation and
 linking commands.

 From Frank Heckenbach <f.heckenbach@fh-soft.de>:
 job.c (sync_output): Don't discard the output if
 acquire_semaphore fails; instead, dump the output unsynchronized.",598,data/crawl/make/hunk_425.cpp,inner similar method,non-trivial,data/crawl/make/old_hunk_425.cpp,data/crawl/make/new_hunk_425.cpp,8,10,"fatal (NILF, _(""CreatePipe() failed (e=%ld)\n""), GetLastError());","error (NILF, _(""CreatePipe() failed (e=%ld)\n""), GetLastError());","[""updateLog""]","[[""fatal""], [""error""]]",[13232312713197993276],1629
http://git.savannah.gnu.org/cgit/make.git/commit/?id=da7df54309eb759837a289ade900fe8e3d6ddc36,27 Apr 2013,"Support --output-sync on MS-Windows.

 w32/compat/posixfcn.c: New file, with emulations of Posix
 functions and Posix functionality for MS-Windows.
 w32/subproc/sub_proc.c: Include io.h.
 (process_noinherit): New function, forces a file descriptor to not
 be inherited by child processes.
 (process_easy): Accept two additional arguments, and use them to
 set up the standard output and standard error handles of the child
 process.
 w32/include/sub_proc.h (process_easy): Adjust prototype.
 (process_noinherit): Add prototype.

 read.c [WINDOWS32]: Include windows.h and sub_proc.h.
 makeint.h (LOCALEDIR) [WINDOWS32}: Define to NULL if not
 defined.  This is needed because the MS-Windows build doesn't have
 a canonical place for LOCALEDIR.
 (WIN32_LEAN_AND_MEAN) [WINDOWS32]: Define, to avoid getting from
 windows.h header too much stuff that could conflict with the code.
 main.c <sync_mutex>: New static variable.
 <switches>: Add support for ""--sync-mutex"" switch.
 (decode_output_sync_flags): Decode the --sync-mutex= switch.
 (prepare_mutex_handle_string) [WINDOWS32]: New function.
 (main): Add ""output-sync"" to .FEATURES.
 job.h (CLOSE_ON_EXEC) [WINDOWS32]: Define to call
 process_noinherit.
 (F_GETFD, F_SETLKW, F_WRLCK, F_UNLCK, struct flock) [WINDOWS32]:
 New macros.
 (RECORD_SYNC_MUTEX): New macro, a no-op for Posix platforms.
 (sync_handle_t): New typedef.
 job.c <sync_handle>: Change type to sync_handle_t.
 (FD_NOT_EMPTY): Seek to the file's end.  Suggested by Frank
 Heckenbach <f.heckenbach@fh-soft.de>.
 (pump_from_tmp_fd) [WINDOWS32]: Switch to_fd to binary mode for
 the duration of this function, and then change back before
 returning.
 (start_job_command) [WINDOWS32]: Support output_sync mode on
 MS-Windows.  Use a system-wide mutex instead of locking
 stdout/stderr.  Call process_easy with two additional arguments:
 child->outfd and child->errfd.
 (exec_command) [WINDOWS32]: Pass two additional arguments, both
 -1, to process_easy, to adjust for the changed function signature.
 function.c (windows32_openpipe) [WINDOWS32]: This function now
 returns an int, which is -1 if it fails and zero otherwise.  It
 also calls 'error' instead of 'fatal', to avoid exiting
 prematurely.
 (func_shell_base) [WINDOWS32]: Call perror_with_name if
 windows32_openpipe fails, now that it always returns.  This avoids
 a compiler warning that error_prefix is not used in the MS-Windows
 build.
 config.h.W32.template (OUTPUT_SYNC): Define.
 build_w32.bat: Add w32/compat/posixfcn.c to compilation and
 linking commands.

 From Frank Heckenbach <f.heckenbach@fh-soft.de>:
 job.c (sync_output): Don't discard the output if
 acquire_semaphore fails; instead, dump the output unsynchronized.",598,data/crawl/make/hunk_425.cpp,inner similar method,non-trivial,data/crawl/make/old_hunk_425.cpp,data/crawl/make/new_hunk_425.cpp,13,17,"fatal (NILF, _(""windows32_openpipe(): process_init_fd() failed\n""));","error (NILF, _(""windows32_openpipe(): process_init_fd() failed\n""));","[""updateLog""]","[[""fatal""], [""error""]]",[13232312713197993276],1629
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_147.cpp,invoke same log method,non-trivial,data/crawl/make/old_hunk_147.cpp,data/crawl/make/new_hunk_147.cpp,3,3,"error (NILF, _(""lbr$set_module() failed to extract module info, status = %d""),
             status);","ON (error, NILF,
          _(""lbr$set_module() failed to extract module info, status = %d""),
          status);","[""updateLog"", ""addVariable""]","[[], [""ON""]]",[14208085359128289],1628
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_148.cpp,invoke same log method,non-trivial,data/crawl/make/old_hunk_148.cpp,data/crawl/make/new_hunk_148.cpp,3,3,"error (NILF, _(""lbr$ini_control() failed with status = %d""), status);","ON (error, NILF, _(""lbr$ini_control() failed with status = %d""), status);","[""updateLog"", ""addVariable""]","[[], [""ON""]]",[14208085359128289],1628
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_150.cpp,invoke same log method,non-trivial,data/crawl/make/old_hunk_150.cpp,data/crawl/make/new_hunk_150.cpp,3,3,"fatal (&cmds->fileinfo, _(""Recipe has too many lines (%ud)""), nlines);","ON (fatal, &cmds->fileinfo, _(""Recipe has too many lines (%ud)""), nlines);","[""updateLog"", ""addVariable""]","[[], [""ON""]]",[14208085359128289],1628
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_163.cpp,invoke same log method,non-trivial,data/crawl/make/old_hunk_163.cpp,data/crawl/make/new_hunk_163.cpp,3,3,"fatal (*expanding_var,
           ""invalid first argument to 'wordlist' function: '%d'"", start);","ON (fatal, *expanding_var,
        ""invalid first argument to 'wordlist' function: '%d'"", start);","[""updateLog"", ""addVariable""]","[[], [""ON""]]",[14208085359128289],1628
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_166.cpp,invoke same log method,non-trivial,data/crawl/make/old_hunk_166.cpp,data/crawl/make/new_hunk_166.cpp,3,3,"error (NILF, _(""windows32_openpipe: DuplicateHandle(In) failed (e=%ld)\n""), e);","ON (error, NILF,
              _(""windows32_openpipe: DuplicateHandle(In) failed (e=%ld)\n""), e);","[""updateLog"", ""addVariable""]","[[], [""ON""]]",[14208085359128289],1628
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_167.cpp,invoke same log method,non-trivial,data/crawl/make/old_hunk_167.cpp,data/crawl/make/new_hunk_167.cpp,3,3,"error (NILF, _(""windows32_openpipe: DuplicateHandle(Err) failed (e=%ld)\n""), e);","ON (error, NILF,
              _(""windows32_openpipe: DuplicateHandle(Err) failed (e=%ld)\n""), e);","[""updateLog"", ""addVariable""]","[[], [""ON""]]",[14208085359128289],1628
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_167.cpp,invoke same log method,non-trivial,data/crawl/make/old_hunk_167.cpp,data/crawl/make/new_hunk_167.cpp,10,11,"error (NILF, _(""CreatePipe() failed (e=%ld)\n""), GetLastError());","ON (error, NILF, _(""CreatePipe() failed (e=%ld)\n""), GetLastError());","[""updateLog"", ""addVariable""]","[[], [""ON""]]",[14208085359128289],1628
http://git.savannah.gnu.org/cgit/make.git/commit/?id=757849cd93a9bc361a5113e3aaafe516773aad44,23 Nov 2013,"[SV 40361] Don't use vsnprintf(), which is an ISO C99 function.

* output.c (error, fatal, message): Take an extra argument specifying
how many bytes are used by the formatted arguments.
(get_buffer): New function that allocates the requested buffer size.
Remove msc_vsnprintf(), vfmtconcat(), and fmtconcat() as unneeded.
* makeint.h: Declare various helper macros for generating output.
* *.c: Change all error(), fatal(), message() calls to use the macros,
or pass the extra length argument directly.",812,data/crawl/make/hunk_223.cpp,invoke same log method,non-trivial,data/crawl/make/old_hunk_223.cpp,data/crawl/make/new_hunk_223.cpp,3,3,"error (NILF,
               ""INTERNAL: Exiting with %u jobserver tokens (should be 0)!"",
               jobserver_tokens);","ON (error, NILF,
            ""INTERNAL: Exiting with %u jobserver tokens (should be 0)!"",
            jobserver_tokens);","[""updateLog"", ""addVariable""]","[[], [""ON""]]",[14208085359128289],1628
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fb779d2f1e26a280f381886f3cdf444102676249,19 Nov 2017,"Rework directory structure to use GNU-recommended ""src"" directory.

Move the source code (other than glob) into the ""src"" subdirectory.
Update all scripting and recommendations to support this change.

* *.c, *.h, w32/*: Move to src/
* configure.ac, Makefile.am, maintMakefile: Locate new source files.
* Basic.mk.template, mk/*: Update for new source file locations.
* NEWS, README.DOS.template: Update for new locations.
* build.template, build_w32.bat, builddos.bat: Ditto.
* po/POTFILES.in: Ditto
* tests/run_make_tests.pl, tests/scripts/features/load*: Ditto.
* make.1: Move to doc.
* mk/VMS.mk: Add support for building on VMS (hopefully).
* makefile.vms, prepare_w32.bat: Remove.
* SCOPTIONS: Update to define HAVE_CONFIG_H",86633,data/crawl/make/hunk_29.cpp,check similar variable,non-trivial,data/crawl/make/old_hunk_29.cpp,data/crawl/make/new_hunk_29.cpp,-1,987,,"printf ("" %s"", dep_name (d));","[""addLog""]","[[], [""printf"", ""%s"", ""dep_name"", ""d""]]",[-1425134577617707651],1627
http://git.savannah.gnu.org/cgit/make.git/commit/?id=6c9a393f954805d49ab6c66957b46199ddd6e78e,9 Jul 2002,"Documentation and tests for order-only prerequisites. Add a new test
 suite for automatic variables.
",213,data/crawl/make/hunk_845.cpp,check similar variable,non-trivial,data/crawl/make/old_hunk_845.cpp,data/crawl/make/new_hunk_845.cpp,-1,24,,"printf ("" %s"", dep_name (d));","[""addLog""]","[[], [""printf"", ""%s"", ""dep_name"", ""d""]]",[-1425134577617707651],1627
http://git.savannah.gnu.org/cgit/make.git/commit/?id=7c456a73686ced966739157bfe31a2971b09c032,18 Oct 1993,"Formerly rule.c.~16~
",50,data/crawl/make/hunk_1527.cpp,check similar variable,non-trivial,data/crawl/make/old_hunk_1527.cpp,data/crawl/make/new_hunk_1527.cpp,-1,22,,"printf ("" %s"", dep_name (d));","[""addLog""]","[[], [""printf"", ""%s"", ""dep_name"", ""d""]]",[-1425134577617707651],1627
http://git.savannah.gnu.org/cgit/make.git/commit/?id=a8c24526e39658ec717f70f27e8b0d4dbf80394c,18 Oct 1993,"Formerly file.c.~26~
",168,data/crawl/make/hunk_1529.cpp,check similar variable,non-trivial,data/crawl/make/old_hunk_1529.cpp,data/crawl/make/new_hunk_1529.cpp,-1,15,,"printf ("" %s"", dep_name (d));","[""addLog""]","[[], [""printf"", ""%s"", ""dep_name"", ""d""]]",[-1425134577617707651],1627
http://git.savannah.gnu.org/cgit/make.git/commit/?id=a8c24526e39658ec717f70f27e8b0d4dbf80394c,18 Oct 1993,"Formerly file.c.~26~
",168,data/crawl/make/hunk_1529.cpp,check similar variable,non-trivial,data/crawl/make/old_hunk_1529.cpp,data/crawl/make/new_hunk_1529.cpp,-1,36,,"printf ("" %s"", dep_name (d));","[""addLog""]","[[], [""printf"", ""%s"", ""dep_name"", ""d""]]",[-1425134577617707651],1627
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b8593206069f19229dfb8f41233ea61d891ad6e4,11 Jan 1992,"Initial revision
",2513,data/crawl/make/hunk_1618.cpp,check similar variable,non-trivial,data/crawl/make/old_hunk_1618.cpp,data/crawl/make/new_hunk_1618.cpp,-1,378,,"printf ("" %s"", dep_name (d));","[""addLog""]","[[], [""printf"", ""%s"", ""dep_name"", ""d""]]",[-1425134577617707651],1627
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b8593206069f19229dfb8f41233ea61d891ad6e4,11 Jan 1992,"Initial revision
",2513,data/crawl/make/hunk_1618.cpp,check similar variable,non-trivial,data/crawl/make/old_hunk_1618.cpp,data/crawl/make/new_hunk_1618.cpp,-1,399,,"printf ("" %s"", dep_name (d));","[""addLog""]","[[], [""printf"", ""%s"", ""dep_name"", ""d""]]",[-1425134577617707651],1627
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b8593206069f19229dfb8f41233ea61d891ad6e4,11 Jan 1992,"Initial revision
",2513,data/crawl/make/hunk_1620.cpp,check similar variable,non-trivial,data/crawl/make/old_hunk_1620.cpp,data/crawl/make/new_hunk_1620.cpp,-1,494,,"printf ("" %s"", dep_name (d));","[""addLog""]","[[], [""printf"", ""%s"", ""dep_name"", ""d""]]",[-1425134577617707651],1627
